,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
3108,3121,gene-ACX60_RS15865_rpmG,0.899937004251711,0.100062995748289,-1.37809972722737,-1.37905208717477,139.459860483875,263.572697623486,221.492365231291,160.903682367699,280.22583812253,420.134250095218,A1S_0447,rpmG,50S ribosomal protein L33,WP_001205031.1,3357196,3357351,NZ_CP012004.1,Shared
3109,3122,gene-ACX60_RS15870_ACX60_RS15870,0.903126891977495,0.0968731080225054,-1.1534164618482,-1.15349709781985,1006.15543322921,1007.38378498468,979.443303132865,1027.39980889597,1051.43560270344,1373.56584551254,A1S_0446,(),cation:proton antiporter,WP_001119808.1,3357499,3359208,NZ_CP012004.1,Shared
3110,3123,gene-ACX60_RS15875_ACX60_RS15875,0.951613532392027,0.048386467607973,1.3209908490332813,1.321332586941894,713.362741846835,324.62626034983,914.418021597073,548.264399178825,627.564587055918,301.768253938361,A1S_0445,(),hypothetical protein,WP_000027403.1,3359245,3359523,NZ_CP012004.1,Shared
3111,3124,gene-ACX60_RS15880_ACX60_RS15880,0.801685176082231,0.198314823917769,1.1543043194732165,1.1544640600416982,519.871312379679,641.062408626613,593.355694014101,492.246080132292,499.225862873751,528.094444392132,A1S_0444,(),hypothetical protein,WP_002027464.1,3359636,3360139,NZ_CP012004.1,Shared
3112,3125,gene-ACX60_RS15885_ACX60_RS15885,0.69308936968728,0.30691063031272,-2.13439627075898,-2.30059498845702,2.92062535044764,3.72277821502098,4.06408009598699,1.19187912864962,11.7741948790979,11.7065270924364,A1S_3497,(),ASCH domain-containing protein,ACX60_RS15885,<3360262,3360423,NZ_CP012004.1,Shared
3113,3126,gene-ACX60_RS15890_ACX60_RS15890,0.538813554894688,0.461186445105312,-1.59622906763466,-1.60681559134524,23.3650028035811,35.7386708642014,29.4645806959057,36.9482529881382,49.4516184922112,55.9311849971962,A1S_0443,(),RNA-binding protein,WP_000699342.1,3360431,3360670,NZ_CP012004.1,Shared
3114,3127,gene-ACX60_RS15895_ACX60_RS15895,0.964935444197838,0.0350645558021621,-1.04840637416831,-1.04847133035526,397.93520399849,361.854042500039,412.50412974268,394.511991583024,327.322617638921,507.282840672245,A1S_0442,(),ATP-dependent helicase,WP_000050349.1,3360744,3362723,NZ_CP012004.1,Shared
3115,3128,gene-ACX60_RS15900_ACX60_RS15900,0.527343559275706,0.472656440724294,2.505045823158258,2.5067818943901368,1295.29734292353,599.367292618378,1524.03003599512,536.345607892328,569.871032148338,257.543596033601,A1S_0441,(),HdeD family acid-resistance protein,WP_000859458.1,3362840,3363412,NZ_CP012004.1,Shared
3116,3129,gene-ACX60_RS15905_ACX60_RS15905,0.941658010927477,0.0583419890725232,-1.31101130246789,-1.31297945202756,77.3965717868623,99.0259005195581,72.1374217037691,114.420396350363,100.080656472332,111.862369994392,A1S_0440,(),hypothetical protein,WP_000265778.1,3363550,3364308,NZ_CP012004.1,Shared
3117,3130,gene-ACX60_RS15910_topA,,,-1.34803414967864,-1.34808958506904,3539.06776840492,2668.48742452704,3668.84830665226,4519.60565583935,4292.87145291909,4501.81002965805,A1S_0439,topA,type I DNA topoisomerase,WP_000024261.1,3364396,3367032,NZ_CP012004.1,Shared
3118,3131,gene-ACX60_RS15915_ACX60_RS15915,0.282922109700543,0.717077890299457,-1.23148265638704,-1.23166146047174,689.267582705642,582.242512829282,765.063078069551,899.868742130462,774.742023044642,833.764874027971,A1S_0438,(),hypothetical protein,WP_000368721.1,3367068,3367517,NZ_CP012004.1,Shared
3119,3132,gene-ACX60_RS15920_ACX60_RS15920,1.0,1.47264446143521e-17,1.1030543651485927,1.104143223993728,52.5712563080574,52.863450653298,58.9291613918114,53.6345607892328,47.0967795163916,48.1268336022386,A1S_0437,(),winged helix-turn-helix transcriptional regulator,WP_001029768.1,3367665,3368042,NZ_CP012004.1,Shared
3120,3133,gene-ACX60_RS15925_ACX60_RS15925,,,1.5658101900446877,1.5673761948196514,281.840346318197,285.909366913611,323.094367630966,182.357506683392,239.016156045687,146.981951271702,A1S_0436,(),zinc-binding alcohol dehydrogenase family protein,WP_049594891.1,3368142,3369152,NZ_CP012004.1,Shared
3121,3134,gene-ACX60_RS15930_ACX60_RS15930,1.0,1.41194887210249e-17,-1.0911297095908,-1.09185355983759,65.7140703850718,66.2654522273735,66.0413015597886,64.3614729470794,77.7096862020461,74.1413382520973,A1S_0435,(),SlyX family protein,WP_000165735.1,3369200,3369445,NZ_CP012004.1,Shared
3122,3135,gene-ACX60_RS15935_ACX60_RS15935,0.9650483493033,0.0349516506966998,-1.1075124657211,-1.10760406981644,553.458503909827,781.783425154406,511.058072070364,485.094805360395,506.29037980121,1053.58743831928,A1S_0433,(),ATP-binding cassette domain-containing protein,WP_000323475.1,3369478,3371388,NZ_CP012004.1,Shared
3123,3136,gene-ACX60_RS15940_ACX60_RS15940,0.940575612096758,0.0594243879032422,-1.11073336974426,-1.11090213784312,346.824260365657,313.457925704767,371.86332878281,439.803398471709,429.758113087073,277.054474520995,A1S_0432,(),LysE family translocator,WP_000886297.1,3371534,3372166,NZ_CP012004.1,Shared
3124,3137,gene-ACX60_RS15945_lpxL,0.942909037167804,0.0570909628321964,-1.13068882423692,-1.13093656002399,249.713467463273,303.778702345712,276.357446527116,295.586023905105,244.903253485236,398.021921142838,A1S_0431,lpxL,LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase,WP_000078875.1,3372286,3373221,NZ_CP012004.1,Shared
3125,3138,gene-ACX60_RS15950_ACX60_RS15950,0.970511527453928,0.0294884725460717,1.070311958984618,1.070467793772674,225.61830832208,282.18658869859,251.972965951194,225.265155314778,267.274223755522,217.22111382632,A1S_0430,(),glycosyltransferase family 4 protein,WP_000867093.1,3373487,3374587,NZ_CP012004.1,Shared
3126,3139,gene-ACX60_RS15955_gltP,0.86355670084628,0.13644329915372,-2.24821436248269,-2.24850835747903,2045.89805798857,2683.37853738712,1949.74242604976,3420.69309922441,2994.17775775459,8602.99668770827,A1S_0429,gltP,glutamate/aspartate:proton symporter GltP,WP_000787677.1,3374650,3375936,NZ_CP012004.1,Shared
3127,3140,gene-ACX60_RS15960_ACX60_RS15960,0.636395663176017,0.363604336823983,1.3826639342379279,1.3831490427595257,576.093350375796,562.139510468168,578.11539365415,526.810574863131,472.145214651826,241.934893243686,A1S_0428,(),endonuclease/exonuclease/phosphatase family protein,WP_000639217.1,3376626,3377747,NZ_CP012004.1,Shared
3128,3141,gene-ACX60_RS15965_asd,0.0120207091426515,0.987979290857348,-1.88746423074177,-1.88787599827843,1354.44000627009,772.104201795352,1263.92890985195,1904.62284758209,1829.70988421181,2666.48672661052,A1S_0427,asd,aspartate-semialdehyde dehydrogenase,WP_000862762.1,3377937,3379055,NZ_CP012004.1,Shared
3129,3142,gene-ACX60_RS15970_ACX60_RS15970,0.966652179542627,0.0333478204573727,1.0130249277729348,1.01306555138169,147.491580197606,206.986468755167,156.467083695499,164.479319753647,157.774211379912,182.101532549011,A1S_0426,(),hypothetical protein,WP_000128075.1,3379204,3380568,NZ_CP012004.1,Shared
3130,3143,gene-ACX60_RS15975_ACX60_RS15975,0.630356867961056,0.369643132038943,-1.72218938144531,-1.72513786562094,117.555170355517,129.55268188273,138.178723263558,233.608309215325,230.774219630319,200.311685803912,A1S_0425,(),hypothetical protein,WP_000967571.1,3380628,3381887,NZ_CP012004.1,Shared
3131,3144,gene-ACX60_RS15980_ACX60_RS15980,0.545010386252237,0.454989613747763,-1.62165224971049,-1.62269697242208,304.475192784166,363.343153786048,268.229286335142,437.41964021441,379.129075106952,702.391625546185,A1S_0424,(),asparaginase,WP_000717083.1,3381946,3382917,NZ_CP012004.1,Shared
3132,3145,gene-ACX60_RS15985_truA,0.999999999980963,1.9036954701106e-11,-1.31157939969229,-1.31228971659979,230.729402685363,214.432025185209,244.860825783216,309.888573448901,299.064549929087,296.565353008389,A1S_0423,truA,tRNA pseudouridine(38-40) synthase TruA,WP_001190100.1,3382932,3383729,NZ_CP012004.1,Shared
3133,3146,gene-ACX60_RS15990_ACX60_RS15990,0.974402460846979,0.0255975391530206,-1.04016766938145,-1.04018305062548,1401.17001187725,1091.51857264415,1615.47183815483,1551.8266255018,1500.03242759707,1221.38099331087,A1S_0422,(),AraC family transcriptional regulator,WP_002009591.1,3383749,3384759,NZ_CP012004.1,Shared
3134,3147,gene-ACX60_RS15995_infA,0.25151691010675,0.74848308989325,-2.13098990304981,-2.13302892975861,277.459408292525,240.491472690355,354.590988374865,420.733332413315,503.93554082539,936.522167394913,A1S_0421,infA,translation initiation factor IF-1,WP_001284370.1,3385024,3385245,NZ_CP012004.1,Shared
3135,3148,gene-ACX60_RS16000_ACX60_RS16000,0.941115846596104,0.0588841534038962,1.0056052621392026,1.0056278794643672,132.888453445367,105.726901306596,153.419023623509,170.438715396895,153.064533428273,66.3369868571397,,(),lysozyme inhibitor LprI family protein,WP_000724607.1,3385297,3385665,NZ_CP012004.1,Shared
3136,3149,gene-ACX60_RS16005_ACX60_RS16005,2.92866508821987e-10,0.999999999707133,-2.51762957243718,-2.53037250972558,69.3648520731313,49.8852280812812,68.0733416077821,171.630594525545,180.145181650198,122.268171854336,,(),hypothetical protein,WP_104159590.1,3385834,3386241,NZ_CP012004.1,Shared
3137,3150,gene-ACX60_RS16010_leuB,,,-1.18571336654788,-1.1858084725418,1064.56794023816,948.563889187346,1058.69286500461,1270.54315114049,1209.20981408335,1162.84835784868,A1S_0420,leuB,3-isopropylmalate dehydrogenase,WP_000043186.1,3386295,3387374,NZ_CP012004.1,Shared
3138,3151,gene-ACX60_RS16015_ACX60_RS16015,1.0,1.30787351527457e-16,-1.07899041542686,-1.07904395588588,744.759464364147,768.381423580331,807.735919077415,847.426060469879,821.838802561033,835.065599260464,A1S_0419,(),hypothetical protein,WP_001984507.1,3387406,3387996,NZ_CP012004.1,Shared
3139,3152,gene-ACX60_RS16020_leuD,0.939337686189449,0.0606623138105509,1.0962920673875287,1.096644411202296,165.015332300291,104.237790020588,202.187984775353,177.589990168793,174.258084210649,78.0435139495761,A1S_0418,leuD,3-isopropylmalate dehydratase small subunit,WP_000649450.1,3388109,3388756,NZ_CP012004.1,Shared
3140,3153,gene-ACX60_RS16025_leuC,0.964576240452477,0.0354237595475233,1.0536488170501255,1.0537136813701042,435.90333355431,472.792833307665,462.28911091852,511.316146190686,494.516184922112,295.264627775896,A1S_0417,leuC,3-isopropylmalate dehydratase large subunit,WP_000907608.1,3388775,3390193,NZ_CP012004.1,Shared
3141,3154,gene-ACX60_RS16030_ACX60_RS16030,1.0,1.40715640847023e-16,-1.37965448057398,-1.38787372210561,21.1745337907454,26.0594475051469,25.4005005999187,36.9482529881382,23.5483897581958,40.322482207281,,(),DUF2061 domain-containing protein,WP_000244900.1,3390431,3390685,NZ_CP012004.1,Shared
3142,3155,gene-ACX60_RS16035_ACX60_RS16035,,,-1.46578510532479,-1.46706754976926,199.332680168051,189.117133323066,182.883604319415,283.667232618609,231.951639118229,322.579857658248,A1S_0416,(),LysR family transcriptional regulator,WP_001046500.1,3390803,3391663,NZ_CP012004.1,Shared
3143,3156,gene-ACX60_RS16040_ACX60_RS16040,0.950638393043176,0.0493616069568243,-1.06430674806067,-1.0644950195619,154.793143573725,185.394355108045,197.107884655369,140.641737180655,178.967762162288,252.340695103629,A1S_0415,(),HAD-IB family hydrolase,WP_000761586.1,3391668,3392318,NZ_CP012004.1,Shared
3144,3157,gene-ACX60_RS16045_ACX60_RS16045,0.171247538210372,0.828752461789628,1.488541851349652,1.4889966031195372,679.045393979075,968.66689154846,868.69712051722,584.020773038313,605.193616785632,500.77921450978,A1S_0414,(),RNA pyrophosphohydrolase,WP_000567254.1,3392501,3392986,NZ_CP012004.1,Shared
3145,3158,gene-ACX60_RS16050_ptsP,0.918609048728642,0.0813909512713579,1.1307666083514563,1.1308009579872147,2258.37355223363,2054.97357469158,2458.76845807213,2139.42303592607,2056.9518453784,1792.39937037526,A1S_0413,ptsP,phosphoenolpyruvate--protein phosphotransferase,WP_000069129.1,3393072,3395366,NZ_CP012004.1,Shared
3146,3159,gene-ACX60_RS16055_katG,1.89570581454745e-12,0.999999999998104,3.0735046447636685,3.073933950794714,7258.48415219999,7901.22448356053,8196.23353358177,3035.71614067058,3694.74235306092,867.583730072788,A1S_0412,katG,catalase/peroxidase HPI,WP_000064282.1,3395882,3398038,NZ_CP012004.1,Shared
3147,3160,gene-ACX60_RS16060_ACX60_RS16060,0.872415973348528,0.127584026651472,-1.21280337200714,-1.21316957800629,294.253004057599,342.49559578193,277.373466551112,333.726156021893,322.612939687282,452.652380907541,A1S_0411,(),MBL fold metallo-hydrolase,WP_000653392.1,3398105,3399157,NZ_CP012004.1,Shared
3148,3161,gene-ACX60_RS16065_hcaR,0.435429535248185,0.564570464751815,-1.30490743936387,-1.30519061207029,550.537878559379,648.507965056655,494.801751686416,706.784323289224,654.645235277843,849.373576817886,A1S_0410,hcaR,DNA-binding transcriptional regulator HcaR,WP_000423241.1,3399894,3400793,NZ_CP012004.1,Shared
3149,3162,gene-ACX60_RS16070_ACX60_RS16070,0.953871921954775,0.0461280780452251,1.0970870623354891,1.097283729648421,299.364098420883,236.768694475335,315.982227462989,321.807364735397,253.145189900605,201.612411036405,A1S_0409,(),DUF1345 domain-containing protein,WP_000232918.1,3401057,3401734,NZ_CP012004.1,Shared
3150,3163,gene-ACX60_RS16075_ACX60_RS16075,0.0310702762192162,0.968929723780784,2.3290771337796308,2.3306402161800808,1147.80576272592,731.153641430121,1238.52840925204,550.648157436124,521.596833144037,265.347947428559,A1S_0408,(),glutathione S-transferase family protein,WP_000053841.1,3401794,3402399,NZ_CP012004.1,Shared
3151,3164,gene-ACX60_RS16080_ACX60_RS16080,0.927995410415644,0.0720045895843555,1.1254268677464676,1.1264340946185754,75.2061027740266,91.5803440895162,53.8490612718277,66.7452312043786,83.5967836415951,45.5253831372527,A1S_0407,(),YafY family transcriptional regulator,WP_000091415.1,3402449,3403144,NZ_CP012004.1,Shared
3152,3165,gene-ACX60_RS16085_ACX60_RS16085,0.989180345304975,0.0108196546950249,1.025800094063404,1.025861638908961,209.554868894618,224.111248544263,242.828785735223,190.700660583939,219.000024751221,249.739244638643,A1S_0406,(),HAD-IA family hydrolase,WP_000054126.1,3403218,3403892,NZ_CP012004.1,Shared
3153,3166,gene-ACX60_RS16090_ACX60_RS16090,0.975150902591765,0.0248490974082347,1.0041112923137765,1.0041181556612793,297.903785745659,289.632145128632,358.655068470852,269.364683074814,330.854876102651,342.090736145642,,(),RluA family pseudouridine synthase,WP_001089412.1,3403889,3404821,NZ_CP012004.1,Shared
3154,3167,gene-ACX60_RS16095_ACX60_RS16095,0.953732167816344,0.0462678321836557,-1.33343222423628,-1.33347282329245,3424.43322339985,6059.19382276815,3436.179721157,5532.70291519153,5507.968364442,6187.54993096889,A1S_0403,(),Rne/Rng family ribonuclease,WP_000827318.1,3405544,3408876,NZ_CP012004.1,Shared
3155,3168,gene-ACX60_RS16100_ACX60_RS16100,0.961446970938078,0.0385530290619217,-1.08939609983886,-1.08947654574017,623.55351232057,613.513849835458,511.058072070364,611.433992997254,644.048459886655,649.061891013975,A1S_0402,(),long-chain-acyl-CoA synthetase,WP_000084315.1,3409069,3410910,NZ_CP012004.1,Shared
3156,3169,gene-ACX60_RS16105_ACX60_RS16105,0.999999999999998,2.02528433987241e-15,1.2322189493719837,13.409260716736608,0.0,0.372277821502098,0.0,0.0,0.0,0.0,,,,,,,,Shared
3157,3170,gene-ACX60_RS16110_ACX60_RS16110,0.999999999999998,2.02528433987241e-15,1.2322189493719837,13.409260716736608,0.0,0.372277821502098,0.0,0.0,0.0,0.0,,,,,,,,Shared
3158,3171,gene-ACX60_RS16115_ACX60_RS16115,0.0001605753629959,0.999839424637004,-2.57688260074695,-2.60637672497699,17.5237521026858,43.1842272942434,23.3684605519252,84.6234181341229,56.5161354196699,78.0435139495761,A1S_0399,(),LysR family transcriptional regulator,WP_000375499.1,3411379,3412275,NZ_CP012004.1,Shared
3159,3172,gene-ACX60_RS16120_ACX60_RS16120,0.976576755211222,0.0234232447887783,-1.0390407841139,-1.0396880783644,34.3173478677597,29.0376700771637,31.4966207438992,19.0700660583939,35.3225846372937,44.2246579047598,A1S_0398,(),SDR family oxidoreductase,WP_000207248.1,3412388,3413143,NZ_CP012004.1,Shared
3160,3173,gene-ACX60_RS16125_hemW,0.918181174873948,0.0818188251260522,-1.18942148610524,-1.18972419652752,391.363796959983,221.133025972246,371.86332878281,361.139375980834,388.548431010231,421.434975327711,A1S_0397,hemW,radical SAM family heme chaperone HemW,WP_000279719.1,3413195,3414349,NZ_CP012004.1,Shared
3161,3174,gene-ACX60_RS16130_ACX60_RS16130,0.965274596270561,0.0347254037294393,1.0496285742441356,1.0499598724851997,89.0790731886529,61.7981183693483,96.5219022796911,85.8152972627725,84.7742031295049,65.0362616246467,A1S_0396,(),DMT family transporter,WP_001984522.1,3414467,3414928,NZ_CP012004.1,Shared
3162,3175,gene-ACX60_RS16135_abeM,0.933316887712047,0.0666831122879528,-1.15097926538177,-1.15115341287339,535.934751807141,343.240151424935,484.641551446449,474.367893202548,542.790383926413,552.808223809497,A1S_0395,abeM,multidrug efflux MATE transporter AbeM,WP_000073360.1,3414962,3416308,NZ_CP012004.1,Shared
3163,3176,gene-ACX60_RS16140_ACX60_RS16140,0.697326399189118,0.302673600810882,1.4470299019322113,1.4520662260662478,64.253757709848,63.2872296553567,75.1854817757594,56.0183190465321,58.8709743954895,24.7137794173658,A1S_0394,(),acyl-CoA dehydrogenase family protein,WP_000205424.1,3416343,3417593,NZ_CP012004.1,Shared
3164,3177,gene-ACX60_RS16145_ACX60_RS16145,0.855037067168456,0.144962932831544,-1.32971183711157,-1.33441064501415,44.5395365943264,31.2713370061763,34.5446808158894,54.8264399178825,61.2258133713091,31.2174055798304,A1S_0393,(),SfnB family sulfur acquisition oxidoreductase,WP_000202655.1,3417626,3418873,NZ_CP012004.1,Shared
3165,3178,gene-ACX60_RS16150_ACX60_RS16150,0.717458450326719,0.282541549673281,1.1813586948481198,1.1814835816429567,863.774947394888,960.476779475414,874.7932406612,797.367137066595,853.629128734597,633.453188224059,A1S_0392,(),AarF/ABC1/UbiB kinase family protein,WP_001096917.1,3419131,3420429,NZ_CP012004.1,Shared
3166,3179,gene-ACX60_RS16155_ACX60_RS16155,0.967831693099279,0.0321683069007207,1.0944484128229142,1.097587390847234,13.8729704146263,23.8257805761343,14.2242803359545,22.6457034443428,12.9516143670077,11.7065270924364,A1S_0391,(),type B 50S ribosomal protein L31,WP_001224256.1,3420531,3420785,NZ_CP012004.1,Shared
3167,3180,gene-ACX60_RS16160_ACX60_RS16160,0.428470193078627,0.571529806921373,-2.04691350232554,-2.05092127122656,143.840798509546,114.661569022646,152.403003599512,220.497638800179,181.322601138108,440.945853815105,A1S_0390,(),HopJ type III effector protein,WP_000046497.1,3421038,3421370,NZ_CP012004.1,Shared
3168,3181,gene-ACX60_RS16165_crcB,0.0001539722997658,0.999846027700234,2.0630354470611376,2.0796001243504376,70.0950084107432,70.7327860853987,69.0893616317789,34.5644947308389,49.4516184922112,16.9094280224082,A1S_0389,crcB,fluoride efflux transporter CrcB,WP_000291732.1,3421873,3422253,NZ_CP012004.1,Shared
3169,3182,gene-ACX60_RS16170_ACX60_RS16170,,,1.792942628357117,1.794264315530313,555.648972922663,571.818733827223,565.923153366189,357.563738594886,401.500045377238,184.702983013997,A1S_0388,(),GFA family protein,WP_000075982.1,3422489,3422899,NZ_CP012004.1,Shared
3170,3183,gene-ACX60_RS16175_ACX60_RS16175,0.875141148323663,0.124858851676337,-1.40068511548213,-1.40311904111567,99.3012619152196,102.748678734579,56.8971213438179,90.582813777371,90.6613005690538,182.101532549011,A1S_0387,(),TIGR03862 family flavoprotein,WP_000066779.1,3422977,3424182,NZ_CP012004.1,Shared
3171,3184,gene-ACX60_RS16180_ACX60_RS16180,0.0533465535165095,0.94665344648349,-1.67018061767146,-1.67616412864043,57.6823506713408,70.7327860853987,47.7529411278472,83.4315390054733,88.3064615932342,123.568897086829,A1S_0386,(),SAM-dependent methyltransferase,WP_001984526.1,3424172,3424810,NZ_CP012004.1,Shared
3172,3185,gene-ACX60_RS16185_ACX60_RS16185,0.866532377587163,0.133467622412837,1.667786935687951,1.6943491098895231,16.063439427462,27.5485587911553,23.3684605519252,9.53503302919695,11.7741948790979,18.2101532549011,A1S_0384,(),DNA gyrase inhibitor YacG,WP_001138289.1,3424898,3425092,NZ_CP012004.1,Shared
3173,3186,gene-ACX60_RS16190_ACX60_RS16190,0.981190931156019,0.0188090688439806,-1.05553201820319,-1.05559102070541,459.268336357891,478.749278451698,542.554692814264,528.002453991781,501.58070184957,533.297345322103,A1S_0383,(),MBL fold metallo-hydrolase,WP_000942275.1,3425089,3425733,NZ_CP012004.1,Shared
3174,3187,gene-ACX60_RS16195_hemH,0.982614972028033,0.0173850279719673,-1.02536178503848,-1.0253871659496,543.966471520872,466.091832520627,561.859073270202,523.234937477183,522.774252631947,565.815476134427,A1S_0382,hemH,ferrochelatase,WP_000007337.1,3425757,3426773,NZ_CP012004.1,Shared
3175,3188,gene-ACX60_RS16200_ACX60_RS16200,0.999999999999999,7.2577681366622e-16,-1.32407861663934,-1.32665186193922,72.285477423579,61.7981183693483,64.0092615117951,95.3503302919695,77.7096862020461,89.7500410420125,A1S_0381,(),DUF4062 domain-containing protein,WP_000887665.1,3426847,3427851,NZ_CP012004.1,Shared
3176,3189,gene-ACX60_RS16205_murI,0.957429705373095,0.0425702946269051,-1.01368956194808,-1.01371225089461,248.983311125661,417.695715725354,282.453566671096,327.766760378645,251.967770412695,382.413218352923,A1S_0380,murI,glutamate racemase,WP_000125345.1,3427972,3428838,NZ_CP012004.1,Shared
3177,3190,gene-ACX60_RS16210_ACX60_RS16210,0.947786279733613,0.0522137202663869,1.1244984295055935,1.1247461282796227,277.459408292525,306.012369274725,305.822027223021,305.121056934302,244.903253485236,240.634168011193,A1S_0379,(),DUF1285 domain-containing protein,WP_000248025.1,3428887,3429498,NZ_CP012004.1,Shared
3178,3191,gene-ACX60_RS16215_ACX60_RS16215,0.983404894379424,0.0165951056205763,1.0820505861791658,1.0820612965291785,4337.12864541474,4207.48393861672,4495.88860618561,4376.5801604014,4825.06506145432,2849.88898439202,A1S_0378,(),electron transfer flavoprotein-ubiquinone oxidoreductase,WP_000400008.1,3429685,3431397,NZ_CP012004.1,Shared
3179,3192,gene-ACX60_RS16225_tusA,0.158070677045469,0.841929322954531,-1.3801054356891,-1.38235923249564,91.9996985391005,73.7110086574155,99.5699623516813,112.036638093064,114.20969032725,140.478325109237,A1S_0376,tusA,sulfurtransferase TusA,WP_000003406.1,3432008,3432265,NZ_CP012004.1,Shared
3180,3193,gene-ACX60_RS16230_ACX60_RS16230,0.851025210215725,0.148974789784275,-1.28155320985489,-1.28186872704987,492.125371550427,389.402601291195,522.234292334329,483.902926231745,541.612964438503,773.931513333296,A1S_0375,(),CBS domain-containing protein,WP_001154809.1,3432450,3433289,NZ_CP012004.1,Shared
3181,3194,gene-ACX60_RS16235_lnt,0.879188365594351,0.120811634405649,-1.35673692302835,-1.35703045553014,714.092898184447,493.640391311782,704.101876629747,661.492916400538,757.080730725995,1175.85561017361,A1S_0374,lnt,apolipoprotein N-acyltransferase,WP_032059234.1,3433286,3434845,NZ_CP012004.1,Shared
3182,3195,gene-ACX60_RS16240_ACX60_RS16240,0.823537526695732,0.176462473304268,1.4891501407820373,1.492073352108312,142.380485834322,79.667453801449,170.691364031454,76.2802642335756,115.387109815159,71.5398877871114,A1S_0372,(),tRNA-binding protein,WP_000434936.1,3434847,3435185,NZ_CP012004.1,Shared
3183,3196,gene-ACX60_RS16245_ACX60_RS16245,0.275222906305809,0.724777093694191,3.9314634682208838,3.941190493521827,768.85462350534,247.192473477393,852.440800133272,189.508781455289,151.887113940363,132.673973714279,A1S_0371,(),hypothetical protein,WP_000643174.1,3435330,3435674,NZ_CP012004.1,Shared
3184,3197,gene-ACX60_RS16250_gspG,0.206792349401189,0.793207650598811,1.2244543005175939,1.2246142572817578,845.52103895459,1010.36200755669,847.360700013288,738.965059762764,758.258150213905,710.195976941142,A1S_0370,gspG,type II secretion system major pseudopilin GspG,WP_000865303.1,3435941,3436522,NZ_CP012004.1,Shared
3185,3198,gene-ACX60_RS16255_gspF,0.216686504810527,0.783313495189473,-1.3340998678684,-1.33453323819555,359.967074442671,472.792833307665,379.991488974784,500.58923403284,503.93554082539,613.942309736665,A1S_0369,gspF,type II secretion system inner membrane protein GspF,WP_001112089.1,3436546,3437751,NZ_CP012004.1,Shared
3186,3199,gene-ACX60_RS16260_ACX60_RS16260,,,-1.29024845324519,-1.29064222056832,383.332077246252,337.283706280901,438.920650366595,475.559772331198,485.096829018833,535.898795787089,A1S_0368,(),primosomal protein N',WP_000156658.1,3437900,3440128,NZ_CP012004.1,Shared
3187,3200,gene-ACX60_RS16265_ACX60_RS16265,0.938076857509113,0.0619231424908867,1.115639683413851,1.115743182684893,652.029609487435,578.519734614261,730.518397253662,604.282718225357,587.532324466985,565.815476134427,A1S_0367,(),monovalent cation:proton antiporter-2 (CPA2) family protein,WP_000008979.1,3440205,3442046,NZ_CP012004.1,Shared
3188,3201,gene-ACX60_RS16270_ACX60_RS16270,0.915565467199978,0.0844345328000218,-1.18415860060952,-1.18426662662296,901.743076950708,705.094193924974,1074.94918538856,918.938808188856,1040.83882731225,1216.17809238089,A1S_0366,(),Hsp33 family molecular chaperone HslO,WP_001281765.1,3442212,3443087,NZ_CP012004.1,Shared
3189,3202,gene-ACX60_RS16275_ACX60_RS16275,2.82953501740124e-08,0.99999997170465,-2.37480093051944,-2.38583091916962,69.3648520731313,67.7545635133819,58.9291613918114,157.32804498175,153.064533428273,157.387753131645,A1S_0365,(),LysE family translocator,WP_001105728.1,3443225,3443836,NZ_CP012004.1,Shared
3190,3203,gene-ACX60_RS16280_ACX60_RS16280,4.299627320847319e-11,0.999999999957004,2.724221103949766,2.725368666021447,2116.72322273692,2031.89234975845,2293.15719416066,1027.39980889597,1014.93559857824,321.279132425755,A1S_0364,(),DnaJ domain-containing protein,WP_001107918.1,3443987,3444943,NZ_CP012004.1,Shared
3191,3204,gene-ACX60_RS16285_ACX60_RS16285,0.0133040671074708,0.986695932892529,2.4627325394151076,2.468951588949016,302.28472377133,235.279583189326,375.927408878797,171.630594525545,155.419372404092,42.9239326722669,A1S_0363,(),MerR family transcriptional regulator,WP_000207459.1,3444955,3445284,NZ_CP012004.1,Shared
3192,3205,gene-ACX60_RS16290_ACX60_RS16290,0.109095637121432,0.890904362878568,-1.3536322217598,-1.3541421749471,430.062082853414,297.077701558674,363.735168590836,499.39735490419,462.725858748547,515.087192067202,A1S_0362,(),magnesium transporter CorA family protein,WP_001198553.1,3445531,3446742,NZ_CP012004.1,Shared
3193,3206,gene-ACX60_RS16295_pnp,0.208911923739687,0.791088076260313,-1.3286874046637,-1.32871253738419,7317.62681554655,6808.21679963037,6447.66307228336,8139.34256954825,8475.06547397467,10721.8780914393,A1S_0361,pnp,polyribonucleotide nucleotidyltransferase,WP_001985790.1,3446827,3448914,NZ_CP012004.1,Shared
3194,3207,gene-ACX60_RS16300_rpsO,0.736675938374239,0.263324061625761,-1.82698174921908,-1.82715963121672,1682.28020185784,3164.36148276784,2466.8966182641,3491.01396781473,3445.12942162404,6426.88337374759,A1S_0360,rpsO,30S ribosomal protein S15,WP_001229357.1,3449172,3449441,NZ_CP012004.1,Shared
